id,comments count,type,image_pred,sentiment_pred,keywords_pred,score,log_score
a43pvpw,0,1,2.4312600767260344,2.017710561387081,2.3513097864529944,3.2,1.4350845252893227
a43pvPy,2,1,2.3408259831561082,1.4930772691905891,2.3513097864529944,2.4,1.2237754316221157
a43pvQp,4,1,2.3254068183065173,2.017710561387081,2.3513097864529944,14.4,2.7343675094195836
a43pvqw,5,1,2.3408259831561082,2.076534345423108,2.3513097864529944,3.857142857142857,1.580450375560848
a43pvrZ,3,2,2.3408259831561082,2.438781354849171,2.227593907327755,4.0,1.6094379124341003
a43pvWv,1,1,2.211722981259935,1.5972793240410164,2.3513097864529944,0.375,0.3184537311185346
a43pvxZ,2,1,2.346766015799842,1.869678476243586,2.3513097864529944,3.0,1.3862943611198906
a43pVZ1,25,2,2.32936893362563,1.8903786530444722,2.3513097864529944,27.566666666666666,3.3522405369356245
a43pvzd,5,2,2.3408259831561082,2.355647349075569,2.3513097864529944,2.0714285714285716,1.122142786078304
a43pW2v,50,1,2.3171372483822017,2.0670039779660283,2.4107081555621024,21.093333333333334,3.0952759038902524
a43pwg6,34,1,2.3335348348193916,2.017710561387081,2.3513097864529944,9.947368421052632,2.3930991005348776
a43pwLv,53,2,2.3408259831561082,2.017710561387081,2.3513097864529944,16.444444444444443,2.8590212280120886
a43pwNy,36,1,2.3447098540881797,2.3306234143294953,2.3513097864529944,31.44,3.479392229247212
a43px4p,10,1,2.3258685506869208,2.390539896770685,2.3513097864529944,17.071428571428573,2.8943321591122615
a43pX8Q,0,1,2.2999313044332492,2.017710561387081,2.366825249177638,0.4,0.3364722366212129
a43pX9m,0,2,2.3408259831561082,2.017710561387081,2.3513097864529944,11.0,2.4849066497880004
a43pXAZ,2,1,2.3408259831561082,2.017710561387081,2.285868151980094,4.0,1.6094379124341003
a43pXBQ,7,1,2.32936893362563,1.5775522946988523,2.3513097864529944,1.75,1.0116009116784799
a43pXDd,53,1,2.32936893362563,2.213268341626559,2.3513097864529944,2.2363636363636363,1.1744503650596143
a43pxDw,2,1,2.4475886265636726,1.868513314470439,2.3513097864529944,11.666666666666666,2.538973871058276
a43pXe1,24,1,2.297798449633382,2.017710561387081,2.3416639538891992,6.2,1.9740810260220096
a43pXmp,9,1,2.445483657390318,2.1113272795069644,2.016778478918813,1.7692307692307692,1.0185695809945732
a43pxMv,5,1,2.4420913188748945,2.2283880835143477,2.3513097864529944,9.222222222222221,2.324563999712821
a43pXNv,5,2,2.4460201456442534,2.2237712189620886,2.3513097864529944,5.2727272727272725,1.8362112317988888
a43pXP1,4,1,2.426482367268682,2.017710561387081,2.3052571827876442,4.125,1.634130525024472
a43pxPv,4,1,2.509574520802802,1.9778694200457876,2.3513097864529944,43.333333333333336,3.791736839553644
a43pXq6,3,1,2.3408259831561082,1.9509868331506077,2.4432807951311655,9.6,2.3608540011180215
a43pXrp,1,1,2.3408259831561082,1.2190200733721375,2.362686053324575,0.25,0.22314355131420976
a43pXRy,4,1,2.426482367268682,1.392424750137086,2.3513097864529944,0.6956521739130435,0.5280674302004967
a43pXVm,31,1,2.32936893362563,2.017710561387081,2.3513097864529944,7.550724637681159,2.146016032302506
a43pXW6,4,2,2.50184422573705,2.017710561387081,2.3513097864529944,1.2380952380952381,0.8056251639866356
a43pxX1,46,1,2.3408259831561082,2.4766440914901273,2.2594514797431273,28.894736842105264,3.397682439554711
a43pXyA,0,1,2.32936893362563,2.017710561387081,2.3513097864529944,2.1,1.1314021114911006
a43pXYp,5,2,2.3408259831561082,2.3025888725998005,2.2966244989264966,6.428571428571429,2.005333569526114
a43pXZQ,1,2,2.3408259831561082,2.20722207963011,2.3513097864529944,6.0,1.9459101490553132
a43py21,11,2,2.32936893362563,2.1640894210943147,2.3513097864529944,7.385714285714286,2.1265295777787374
a43py9v,21,2,2.3408259831561082,2.404558988178332,2.3513097864529944,9.434782608695652,2.3451447074128415
a43pyb6,6,1,2.3505045350693816,1.8815802185343544,2.3513097864529944,9.368421052631579,2.3387647495715482
a43pyGm,39,1,2.4519743731234303,2.017710561387081,2.3513097864529944,32.357142857142854,3.5072719280536386
a43pyWw,49,1,2.168991450712532,2.3513142286389814,2.3513097864529944,7.181818181818182,2.1019143975318944
a43pzjd,75,1,1.9658906105254366,2.017710561387081,2.3513097864529944,9.406143344709898,2.3423963379711874
a43pZOZ,131,2,2.32936893362563,2.017710561387081,2.3513097864529944,10.1796875,2.4140985156368338
a4RMDow,469,2,2.32936893362563,2.017710561387081,2.3513097864529944,59.53358208955224,4.103198286899542
a4RMex6,233,1,2.450155899359081,2.017710561387081,2.3513097864529944,21.859205776173287,3.1293539148135645
a5RL8eN,263,2,2.346766015799842,2.017710561387081,2.3513097864529944,21.762626262626263,3.125119991996113
a5RLL1q,80,1,2.4502914600259484,2.017710561387081,2.3513097864529944,36.741176470588236,3.630751712496089
a5RLLqL,327,1,2.341946252231614,2.017710561387081,2.3513097864529944,12.900763358778626,2.6319437565264563
a5Wp01G,6,1,2.3408259831561082,1.4910647196466476,2.3513097864529944,3.4444444444444446,1.491654876777717
a5Wp03L,6,1,2.1351566380346627,1.8497808094406594,2.357258406200713,1.75,1.0116009116784799
a5Wp0Ay,4,1,2.32936893362563,2.011063784259543,2.303508730109365,1.2857142857142858,0.8266785731844679
a5Wp0BN,5,2,2.2999313044332492,2.017710561387081,2.3416639538891992,1.5,0.9162907318741551
a5Wp0dO,5,1,2.3632309364135557,2.017710561387081,2.3513097864529944,3.25,1.4469189829363254
a5Wp0Eo,35,1,2.291496347305919,2.017710561387081,2.3416639538891992,14.864864864864865,2.764106907183872
a5Wp0gy,1,1,2.2358921993017358,1.2919486353879546,2.3513097864529944,2.8,1.33500106673234
a5Wp0Lg,17,1,2.447494332877911,2.017710561387081,2.2594514797431273,22.55263157894737,3.1592375585484698
a5Wp0NO,3,1,2.3567606736831013,1.489080947112916,2.3416639538891992,4.125,1.634130525024472
a5Wp0ny,0,1,2.3505045350693816,2.017710561387081,2.3513097864529944,3.25,1.4469189829363254
a5Wp0Oo,2,1,2.29978437650401,1.5800784878610385,2.3416639538891992,3.4,1.4816045409242156
a5Wp0pq,1,2,2.32729083840448,1.0362164458578795,2.3513097864529944,0.5588235294117647,0.44393138893596046
a5Wp0Qg,1,2,2.32936893362563,1.3842684230526847,2.3513097864529944,3.0,1.3862943611198906
a5Wp0vV,27,2,2.341946252231614,1.9447550840222532,2.252450145307956,6.915254237288136,2.068791813763178
a5Wp0Wo,16,1,2.130669051369758,2.0328759182560163,2.357258406200713,1.0714285714285714,0.7282385003712153
a5Wp0XG,12,1,2.333208889358521,1.6764647064481544,2.016778478918813,1.4285714285714286,0.8873031950009029
a5Wp0YL,10,1,2.241250103658947,1.6075224752218455,2.3513097864529944,1.1111111111111112,0.7472144018302211
a5Wp1gG,155,1,2.4541186641395463,2.017710561387081,2.3513097864529944,30.365079365079364,3.44569515191628
a5Wp30q,29,2,2.3408259831561082,2.017710561387081,2.3513097864529944,18.1875,2.954259025347416
a5Wp33E,40,1,2.3408259831561082,2.017710561387081,2.016778478918813,5.528301886792453,1.8761468615056025
a5Wp38O,5,1,2.3408259831561082,2.6588072827870692,2.3513097864529944,46.27777777777778,3.8560403706772095
a5Wp3KG,12,2,2.3408259831561082,2.3011211161124874,2.3513097864529944,6.75,2.0476928433652555
a5Wp3zL,53,1,2.3188598322640597,2.4589678361085485,2.3513097864529944,14.0,2.70805020110221
a5Wp40q,0,1,2.2999313044332492,2.017710561387081,2.3416639538891992,1.0,0.6931471805599453
a5Wp49N,4,2,2.32936893362563,1.456038335840358,2.3513097864529944,0.7586206896551724,0.5645298027378517
a5Wp4bN,29,1,2.463625997812503,2.017710561387081,2.373524384405721,16.489795918367346,2.861617620487153
a5Wp4DG,0,1,2.3735744776329883,2.017710561387081,2.3052571827876442,0.2,0.1823215567939546
a5Wp4EO,6,2,2.3408259831561082,2.0394166279546786,2.3513097864529944,4.55,1.713797927758343
a5Wp4gE,6,1,2.32936893362563,2.4203265652176733,2.3513097864529944,45.0,3.828641396489095
a5Wp4Mq,2,1,2.3408259831561082,1.8042849708129922,2.3513097864529944,1.3333333333333333,0.8472978603872034
a5Wp4mr,1,2,2.348186560991972,1.2690510173049212,2.3513097864529944,0.3333333333333333,0.28768207245178085
a5Wp4OO,3,1,2.3408259831561082,1.3147966343035054,2.3513097864529944,1.0,0.6931471805599453
a5Wp4PG,7,1,2.32936893362563,1.8157463339390454,2.3513097864529944,2.0,1.0986122886681098
a5Wp4VV,48,1,2.3244979580959586,2.017710561387081,2.3513097864529944,4.090909090909091,1.6274564179367788
a5Wp4xg,2,1,2.3408259831561082,2.017710561387081,2.362686053324575,0.75,0.5596157879354227
a5Wp4Xr,11,1,2.3842762641257784,2.3779880589986906,2.3513097864529944,15.357142857142858,2.794664673938981
a5Wp4zL,3,2,2.3188598322640597,2.1113399686384198,2.3052571827876442,2.3333333333333335,1.2039728043259361
a5Wp4ZN,5,2,2.2999313044332492,1.7325573365402367,2.3416639538891992,2.2666666666666666,1.1837700970084166
a5Wp54q,78,1,2.3339022415031407,2.017710561387081,2.3513097864529944,33.519417475728154,3.5415219910939366
a5Wp5Ag,7,1,2.371137097661182,2.315836619451,2.363012486620555,17.333333333333332,2.908720896564361
a5Wp5eL,37,2,2.32936893362563,2.017710561387081,2.2594514797431273,24.424242424242426,3.235703145000726
a5Wp6pV,131,2,2.3408259831561082,2.017710561387081,2.3513097864529944,20.115942028985508,3.0500283015979455
a5Wp6RN,35,2,2.32936893362563,2.397363892603009,2.3513097864529944,29.3625,3.413208294328291
a5Wp9no,11,1,2.337391019079907,2.017710561387081,2.3513097864529944,9.851851851851851,2.384335743012738
a5Wp9VE,2,1,2.3188598322640597,1.5480604436063965,2.3513097864529944,17.714285714285715,2.929287174145838
a5Wp9xy,31,2,2.3408259831561082,2.452108961890981,2.3513097864529944,22.642857142857142,3.1630610457618045
a5WpAEo,251,2,2.3408259831561082,2.017710561387081,2.363012486620555,50.67579908675799,3.9449895691494405
a5WpAjq,10,1,2.1351566380346627,2.4253886815056966,2.3513097864529944,10.363636363636363,2.4304184645039304
a5WpAvr,51,1,2.3408259831561082,2.1268512337479315,2.3513097864529944,13.930232558139535,2.703388187996399
a5WpAXG,24,1,2.3244979580959586,2.017710561387081,2.3513097864529944,11.472222222222221,2.523503949286144
a5WpAYL,10,1,2.46313767050157,2.3259734227266247,2.2594514797431273,12.785714285714286,2.623632859289627
a5WpB0o,35,1,2.4502914600259484,2.017710561387081,2.3513097864529944,17.52,2.918851229218033
a5WpD3o,1,1,2.3408259831561082,1.5603767354894702,2.3513097864529944,5.125,1.8123787564307907
a5WpD4g,124,1,2.411316578644768,2.017710561387081,2.3513097864529944,20.239669421487605,3.0558706322925246
a5Wpd9E,186,1,2.463625997812503,2.017710561387081,2.3513097864529944,5.474849094567404,1.8679253014556998
a5WpDgo,91,2,2.3408259831561082,2.017710561387081,2.1896890966639275,14.479166666666666,2.739495033809868
a5WpdNg,38,2,2.3408259831561082,2.017710561387081,2.3513097864529944,38.36,3.6727500721840527
a5WpDOg,26,2,1.986411485135479,2.017710561387081,2.3513097864529944,4.901960784313726,1.7752846320245501
a5WpDYG,12,1,2.3735744776329883,2.4040326967342276,2.374809487280967,10.394736842105264,2.433151568276104
a5WpE6V,61,1,2.32936893362563,2.017710561387081,2.3513097864529944,12.705882352941176,2.6178251095094844
a5WpePq,118,2,2.32936893362563,2.017710561387081,2.3513097864529944,18.808695652173913,2.9861210156438776
a5WpeYy,260,1,2.462215897675194,2.2587843593774934,2.3513097864529944,18.0,2.9444389791664403
a5WpEZN,86,1,2.4121510497219645,2.4213781478862306,2.3513097864529944,19.0,2.995732273553991
a5Wpg0r,77,1,2.3408259831561082,2.017710561387081,2.3513097864529944,13.857142857142858,2.6984807500860595
a5Wpg8y,4,1,2.2999313044332492,1.58983160363692,2.3416639538891992,4.875,1.7707060600302227
a5WpgLL,20,1,2.4460201456442534,2.3042286646723524,2.3513097864529944,35.266666666666666,3.5908990457537326
a5Wpgmy,6,1,2.3408259831561082,1.6718341564258326,2.3513097864529944,41.0,3.7376696182833684
a5WpgzG,9,1,2.294154570065803,2.017710561387081,2.3416639538891992,14.555555555555555,2.7444178452730847
a5WpK2E,41,1,2.462215897675194,2.017710561387081,2.3513097864529944,30.2,3.4404180948154366
a5WpKnV,45,2,2.2999313044332492,2.017710561387081,2.3416639538891992,19.04310344827586,2.997885126915092
a5WpKqq,176,1,2.348186560991972,2.017710561387081,2.2985572723008536,18.295,2.9598459949895823
a5WpMgG,42,1,2.32936893362563,1.9871997349709543,2.3513097864529944,10.995098039215685,2.4844980695984553
a5WpMVq,107,1,2.4300213843368894,2.017710561387081,2.3513097864529944,18.563106796116504,2.9736454861511477
a5WpnDN,148,1,2.3408259831561082,2.017710561387081,2.363012486620555,40.5859375,3.7277620692531404
a5WpNQO,96,2,2.3408259831561082,2.017710561387081,2.3513097864529944,35.704918032786885,3.602910752425444
a5WpNxo,223,2,2.463625997812503,2.017710561387081,2.3513097864529944,40.166666666666664,3.717628867399922
a5WpO0V,0,1,2.294211440188427,2.017710561387081,2.3416639538891992,2.3684210526315788,1.2144441041932312
a5WpO6o,11,1,2.4368696934667433,1.4074602883317036,2.3513097864529944,0.5833333333333334,0.45953232937844024
a5WpOBo,4,1,2.4631713095457934,2.0945631865581373,2.3416639538891992,11.470588235294118,2.5233729306157966
a5WpODE,21,2,2.3408259831561082,2.017710561387081,2.3513097864529944,7.327272727272727,2.119535998881714
a5WpOEy,1,2,2.3408259831561082,1.732959172532333,2.2594514797431273,1.6666666666666667,0.9808292530117263
a5WpOmL,6,1,2.4239574506020376,1.7757866920383742,2.3513097864529944,2.7037037037037037,1.3093333199837622
a5WpOMr,31,1,2.038802328271154,2.017710561387081,2.2985572723008536,1.631578947368421,0.9675840262617057
a5WpOpg,9,1,2.406829523498424,2.0095979487802844,2.366825249177638,0.9375,0.661398482245365
a5WpOQL,4,1,2.3071478557145095,2.017710561387081,2.3416639538891992,12.555555555555555,2.606796467397037
a5WpoVr,111,1,2.4501895384033054,2.017710561387081,2.3416639538891992,12.058708414872799,2.569455222699902
a5WpOWV,3,1,2.458818195176872,2.0162315600779306,2.3513097864529944,5.75,1.9095425048844386
a5WpOyq,8,1,2.32936893362563,2.0951632094035797,2.3513097864529944,3.0,1.3862943611198906
a5WpPBq,147,1,2.3136804396802804,2.017710561387081,2.3513097864529944,11.576923076923077,2.5318636328757713
a5WppEg,63,1,2.399349009800049,2.017710561387081,2.3416639538891992,22.95633187772926,3.176232667943309
a5Wprrg,66,1,2.178907721144225,2.017710561387081,2.3513097864529944,10.491525423728813,2.441609844034676
a5Wpv2L,2,1,2.319658174271476,2.017710561387081,2.3416639538891992,13.285714285714286,2.659260036932778
a5Wpv3N,37,1,2.4488293909400896,2.017710561387081,2.3513097864529944,8.572916666666666,2.2589379308878508
a5WpV5G,156,2,2.2999313044332492,2.017710561387081,2.3416639538891992,8.258227848101265,2.225512653248259
a5WpvBV,7,1,2.3185843193397493,1.8905536032948058,2.3416639538891992,5.9523809523809526,1.9390841839849136
a5WpvDo,20,2,2.3408259831561082,1.8226802715689274,2.3513097864529944,6.145833333333333,1.966529436258049
a5WpvEq,75,1,1.9484322481230423,2.017710561387081,2.3513097864529944,7.666666666666667,2.1594842493533726
a5WpvKG,106,2,2.32936893362563,2.017710561387081,2.3513097864529944,23.99346405228758,3.2186143527788564
a5WpvoN,125,2,2.32936893362563,2.017710561387081,2.3513097864529944,20.666666666666668,3.0757749812275277
a5WpvRE,28,2,2.3408259831561082,2.017710561387081,2.3513097864529944,12.318181818181818,2.5891301556587516
a5WpvwV,7,1,2.458818195176872,1.9458817375942747,2.3513097864529944,18.11111111111111,2.9502698994772336
a5WpW6o,67,1,2.32936893362563,2.017710561387081,2.3513097864529944,39.580882352941174,3.703297077703449
a5Wpw7O,103,2,2.3408259831561082,2.017710561387081,2.3513097864529944,19.08108108108108,2.999778132073535
a5WpxbV,9,1,1.9484322481230423,2.214188113789192,2.3513097864529944,11.909090909090908,2.55793178480289
a5Wpxmo,36,1,2.3263892443519767,2.322087381546894,2.3513097864529944,9.114754098360656,2.3139951597320767
a5WpxxO,131,1,2.333965691357471,2.017710561387081,2.3513097864529944,11.141935483870968,2.4966652032260783
a5WpxZr,39,2,2.3408259831561082,2.017710561387081,2.3513097864529944,7.206896551724138,2.104974843685001
a5WpXZy,60,2,2.3505045350693816,2.017710561387081,2.3513097864529944,25.688442211055275,3.2842305956979065
a5Wpy8V,26,1,2.3408259831561082,2.017710561387081,2.3513097864529944,21.095238095238095,3.0953621145028323
a5Wpy9q,23,2,2.3408259831561082,2.1058167579268945,2.3513097864529944,7.0,2.0794415416798357
a5WpYDy,49,2,2.3408259831561082,2.017710561387081,2.3513097864529944,37.21153846153846,3.6431375239703896
a5WpyPN,14,1,2.2999313044332492,2.017710561387081,2.2385597657032057,5.25,1.8325814637483102
a5WpYQE,7,2,2.32936893362563,2.017710561387081,2.3513097864529944,3.7333333333333334,1.5546296759391054
a5WpyRr,11,1,2.3408259831561082,2.263182359231771,2.3513097864529944,10.25925925925926,2.4211908354018927
a5WpyxN,40,2,2.3408259831561082,2.017710561387081,2.3513097864529944,9.823529411764707,2.3817224135527697
a6Kr05N,0,1,2.3408259831561082,2.017710561387081,2.3513097864529944,0.8571428571428571,0.6190392084062235
a6Kr08L,29,1,2.405604108645424,2.017710561387081,2.363878551841926,3.4444444444444446,1.491654876777717
a6Kr0jR,75,1,2.457599122875405,2.017710561387081,2.3513097864529944,29.893617021276597,3.430549593674683
a6Kr0Nb,4,2,2.3408259831561082,2.017710561387081,2.27054277930916,16.333333333333332,2.8526314299133175
a6Kr0oA,19,1,2.425676946864893,1.8588786117652139,2.3513097864529944,1.1176470588235294,0.750305594399894
a6Kr0P9,4,1,2.462249536719418,2.411533466235518,2.3416639538891992,13.578947368421053,2.6795785270208983
a6Kr0r2,17,2,2.3188598322640597,2.379156157279781,2.3513097864529944,1.7826086956521738,1.023388867430522
a6Kr0ve,2,1,2.2941168676986226,1.371748346744753,2.2594514797431273,0.8,0.5877866649021191
a6Kr0We,46,2,2.3408259831561082,2.017710561387081,2.3513097864529944,10.328358208955224,2.4273091580046637
a6Kr0wR,1,1,2.077052010855732,2.017710561387081,2.3052571827876442,2.0,1.0986122886681098
a6Kr0xL,0,1,2.4455595899018543,2.017710561387081,2.3513097864529944,24.666666666666668,3.245193133185574
a6Kr0Yb,1,1,2.3763483092615054,1.2504868208678401,2.350917486874458,2.090909090909091,1.128465251817791
a6Kr0Ze,4,1,2.32936893362563,1.9129362875897766,2.3513097864529944,5.5,1.8718021769015913
a6Kr20N,825,1,2.463625997812503,2.017710561387081,2.3513097864529944,17.994616419919247,2.944155592696248
a6Kr32N,11,1,2.459241469202817,2.261810647263879,2.227593907327755,16.58823529411765,2.8672302293344702
a6Kr34L,167,1,2.168991450712532,2.017710561387081,2.386178675717466,15.272727272727273,2.7894905330423847
a6Kr3Ab,45,1,2.0977224935361103,2.017710561387081,2.3513097864529944,19.11111111111111,3.0012724539296065
a6Kr3BN,3,1,2.356932768039535,2.017710561387081,2.3416639538891992,13.571428571428571,2.6790626642289577
a6Kr3j2,69,2,2.3408259831561082,2.017710561387081,2.3513097864529944,39.872727272727275,3.710463025781111
a6Kr3NA,33,1,2.3408259831561082,2.017710561387081,2.3513097864529944,6.428571428571429,2.005333569526114
a6Kr3nm,22,2,2.2999313044332492,2.1836516772598737,2.3416639538891992,12.086206896551724,2.571558766849211
a6Kr3o8,24,2,2.3408259831561082,1.8236973396910825,2.3513097864529944,18.321428571428573,2.9612147686712778
a6Kr3Pb,71,2,2.3408259831561082,2.4285316352796076,2.3513097864529944,13.717948717948717,2.68906775018992
a6Kr3RA,25,2,2.3408259831561082,2.017710561387081,2.3513097864529944,4.909090909090909,1.7764919970972666
a6Kr3yR,5,1,2.411316578644768,1.6933237971141128,2.3513097864529944,17.727272727272727,2.9299808959912106
a6Kr42e,23,2,2.32936893362563,2.287803415035825,2.3513097864529944,12.55,2.60638654732571
a6Kr48m,19,1,2.3408259831561082,2.017710561387081,2.3513097864529944,27.76923076923077,3.359306439952995
a6Kr4A8,92,2,2.3408259831561082,2.017710561387081,2.3513097864529944,48.109243697478995,3.894047279759061
a6Kr4e2,4,1,2.405604108645424,2.017710561387081,2.365549509623243,5.625,1.890850371872286
a6Kr4Pq,33,1,2.4501895384033054,2.017710561387081,2.3416639538891992,12.788461538461538,2.623832122018193
a6Kr4WA,90,1,1.9963640471627315,2.072080402051491,2.373524384405721,3.417910447761194,1.4856668349330944
a6Kr5rR,117,1,2.3237279216697773,2.017710561387081,2.3513097864529944,12.966745843230404,2.636679207210291
a6Kr66L,29,2,2.450445407217671,2.017710561387081,2.3513097864529944,8.227272727272727,2.2221635256834715
a6Kr7eq,70,2,2.3408259831561082,2.017710561387081,2.3513097864529944,18.642857142857142,2.977713768051313
a6Kr7v9,162,2,2.3408259831561082,2.017710561387081,2.3513097864529944,61.77777777777778,4.139601153810221
a6Kr86m,56,1,1.997365515474658,2.017710561387081,2.357258406200713,9.50909090909091,2.3522406834399066
a6Kr8rA,72,2,2.3408259831561082,2.017710561387081,2.3513097864529944,18.80701754385965,2.986036296315112
a6Kr8x9,1,1,2.32936893362563,1.6365714796090334,2.2594514797431273,14.142857142857142,2.717528945056754
a6KrB0L,62,1,2.3544516610887323,2.4632070594421034,2.3416639538891992,27.319444444444443,3.3435486515584
a6KrBEL,50,2,2.3408259831561082,2.017710561387081,2.3513097864529944,18.21212121212121,2.9555413929707455
a6KrBoR,446,1,2.3408259831561082,2.017710561387081,2.3513097864529944,20.259515570934255,3.0568045867150757
a6KrbxA,51,2,2.3408259831561082,2.45112896759554,2.343129146797178,33.628865979381445,3.54468761110891
a6KrdVR,288,2,2.3378462938824556,2.017710561387081,2.3513097864529944,21.513513513513512,3.1141157295226183
a6Kre58,8,2,2.3557866594954806,2.017710561387081,2.362686053324575,37.357142857142854,3.646940764893606
a6KreAR,20,2,2.3408259831561082,2.017710561387081,2.3513097864529944,9.405405405405405,2.34232542164356
a6Krebm,21,1,2.3505045350693816,2.37828300830167,2.250950235956957,10.0,2.3978952727983707
a6Kregm,75,1,2.3408259831561082,2.017710561387081,2.3513097864529944,33.56481481481482,3.542836251790364
a6KreON,31,1,2.455657208346582,1.821332741674273,2.3416639538891992,16.754716981132077,2.8766512260332577
a6KrEvA,148,1,1.977155990266846,2.017710561387081,2.3513097864529944,11.302197802197803,2.5097779295219595
a6KreVm,20,2,2.3408259831561082,2.2094559503200344,2.3513097864529944,8.342105263157896,2.2345316297490303
a6KrEyN,137,1,2.3408259831561082,2.017710561387081,2.374809487280967,14.391891891891891,2.733840870243012
a6KreZL,19,2,2.3408259831561082,2.1619102407805,2.3513097864529944,9.043478260869565,2.3069234945926436
a6Krg0b,21,2,2.32936893362563,2.017710561387081,2.3513097864529944,8.272727272727273,2.2270775404859005
a6Krg22,32,1,1.9784488140618122,2.017710561387081,2.3513097864529944,6.442857142857143,2.007254799704008
a6Krg5m,24,1,2.271939957887863,2.017710561387081,2.3513097864529944,3.2049180327868854,1.436254800437513
a6KrG8m,420,2,2.3408259831561082,2.017710561387081,2.3513097864529944,80.85384615384615,4.404935292986149
a6KrGb2,185,2,2.3408259831561082,2.017710561387081,2.3513097864529944,77.26506024096386,4.360101274044916
a6KrgKb,121,1,2.4634362902243785,2.017710561387081,2.350917486874458,10.083333333333334,2.4054424784337534
a6KrGoR,35,1,2.2999313044332492,2.017710561387081,2.3416639538891992,16.575,2.8664774376967284
a6KrGwe,77,1,2.2999313044332492,2.017710561387081,2.363878551841926,24.215469613259668,3.2274576797161405
a6KrK7q,172,1,2.451271461786823,2.017710561387081,2.3416639538891992,5.854794520547945,1.924948337444365
a6KrLYe,41,2,2.3408259831561082,2.340597953342511,2.3513097864529944,17.647058823529413,2.9256884298210646
a6Krn7R,95,2,2.3408259831561082,2.017710561387081,2.3052571827876442,57.294117647058826,4.065501190273772
a6KrnD9,98,1,2.4242010875832993,2.017710561387081,2.3513097864529944,42.142857142857146,3.7645168683195562
a6Kro9b,41,2,2.3408259831561082,2.4960192238321963,2.3513097864529944,32.973684210526315,3.525586231120257
a6KrP32,3,1,2.3258489603417005,2.0855982758348164,2.3513097864529944,4.25,1.6582280766035324
a6KrP4R,4,2,2.3408259831561082,1.8577488405818992,2.3513097864529944,4.25,1.6582280766035324
a6KrP6L,2,1,2.3557866594954806,2.0602426896447,2.303508730109365,5.0,1.791759469228055
a6KrPeR,10,2,2.32936893362563,1.2940969368748414,2.3513097864529944,0.7,0.5306282510621704
a6KrPP8,0,1,2.4416704017094073,1.7298963336906177,2.343129146797178,2.6666666666666665,1.2992829841302609
a6KrPpm,5,1,1.9457166546153555,2.017710561387081,2.3513097864529944,1.3,0.8329091229351039
a6KrPqA,47,1,2.4080414663611265,2.4606800616708364,2.3778634276385464,45.333333333333336,3.835861644462582
a6KrPQR,6,1,2.398319397827738,1.7315292150933874,2.3513097864529944,2.8333333333333335,1.3437347467010947
a6KrPRq,1,1,2.348122686521661,2.017710561387081,2.3513097864529944,11.0,2.4849066497880004
a6KrpwL,34,1,2.3408259831561082,2.4359626642045096,2.3513097864529944,13.782608695652174,2.6934514016810573
a6KrPwm,26,1,2.3241026721147584,2.017710561387081,2.3513097864529944,44.333333333333336,3.8140425970679424
a6KrPXb,2,1,2.332343870266353,2.017710561387081,2.3416639538891992,3.0,1.3862943611198906
a6KrR0R,7,1,2.445483657390318,2.1913078408556146,2.303508730109365,5.428571428571429,1.8607523407150064
a6KrRKR,34,1,2.400891191966103,2.017710561387081,2.3513097864529944,14.586206896551724,2.746386349845757
a6KrRO2,11,2,2.3354015374558585,2.219909698246671,2.3513097864529944,19.333333333333332,3.0122615755052013
a6KrRoN,1,1,2.3505045350693816,1.7821603596173472,2.3513097864529944,11.25,2.505525936990736
a6KrVDe,73,1,2.32936893362563,2.4021832983301543,2.308481377186816,24.02390438247012,3.219831543322597
a6KrVRA,124,2,2.2999313044332492,2.017710561387081,2.3416639538891992,26.189320388349515,3.302824263420251
a6Krw4L,89,1,2.344663465996502,2.017710561387081,2.386178675717466,33.9375,3.553560750915318
a6KrwQL,62,1,2.3408259831561082,2.017710561387081,2.363012486620555,26.065217391304348,3.298249412409713
a6KrX1L,136,1,2.322708713837217,2.017710561387081,2.3513097864529944,16.352813852813853,2.8537546749612126
a6Krx4A,14,1,2.3408259831561082,2.1691690904086114,2.252450145307956,12.181818181818182,2.578838469622204
a6KrxAm,167,1,2.0977224935361103,2.017710561387081,2.3513097864529944,7.43448275862069,2.1323283932665977
a6Krxbb,13,1,2.409181648760176,2.017710561387081,2.3642685716267775,10.272727272727273,2.4223862928066664
a6Krxdq,39,2,2.3408259831561082,2.4612491627704425,2.3513097864529944,7.08641975308642,2.0901860809628134
a6Krxjq,42,2,2.336863867836996,2.017710561387081,2.3513097864529944,10.756756756756756,2.4644281184444594
a6Krxqm,5,1,2.3408259831561082,2.017710561387081,2.252450145307956,10.631578947368421,2.453723722351312
a6KrxR9,20,1,2.4320618908311133,1.9712901183492386,2.3513097864529944,3.369565217391304,1.4746635115699809
a6KrxX2,39,1,2.3408259831561082,2.3437760098443183,2.3513097864529944,33.96969696969697,3.5544818856015645
a6KrxZN,7,1,2.3354201701813646,1.8312930897443551,2.3513097864529944,14.294117647058824,2.727468286959312
a6KrY1N,12,1,2.4501895384033054,2.017710561387081,2.3416639538891992,2.5,1.252762968495368
a6KrY2q,2,1,2.2999313044332492,1.7742334328270288,2.3416639538891992,3.0,1.3862943611198906
a6KrY4b,15,2,2.3408259831561082,2.017710561387081,2.363012486620555,10.702702702702704,2.4598198153582653
